platform,vehicle_class,time_period,day_name,is_weekend,Distance(KM),price_mean,price_median,price_min,price_max,ride_count,discount_count
PickMe,Bike,Midday,Sunday,True,9,487.87,487.87,472.65,503.09,2.0,0.0
PickMe,Bike,Midday,Sunday,True,10,575.08,575.08,554.94,595.22,2.0,0.0
PickMe,Bike,Midday,Sunday,True,11,610.38,610.38,595.93,624.82,2.0,0.0
PickMe,Bike,Midday,Sunday,True,12,680.58,680.58,668.4,692.77,2.0,0.0
PickMe,Bike,Midday,Sunday,True,13,744.92,744.92,727.49,762.35,2.0,0.0
PickMe,Bike,Midday,Sunday,True,14,818.26,818.26,805.92,830.6,2.0,0.0
PickMe,Bike,Midday,Sunday,True,15,886.79,886.79,877.11,896.46,2.0,0.0
PickMe,Bike,Midday,Tuesday,False,1,151.7,150.55,149.72,154.81,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,2,184.59,151.44,150.32,984.11,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,3,179.1,171.37,163.54,199.08,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,4,223.43,216.78,210.08,242.17,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,5,271.22,264.22,255.31,296.1,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,6,323.06,315.98,304.52,350.67,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,7,373.8,366.13,354.31,402.58,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,8,429.67,421.28,412.53,456.72,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,9,487.55,478.56,466.42,523.3,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,10,559.97,545.13,520.05,618.14,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,11,613.76,604.02,585.63,656.62,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,12,685.25,670.24,651.93,728.05,25.0,0.0
PickMe,Bike,Midday,Tuesday,False,13,747.8,732.5,718.09,796.05,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,14,816.75,799.24,783.67,863.78,25.0,0.0
PickMe,Bike,Midday,Tuesday,False,15,856.9,853.18,591.59,932.82,26.0,0.0
PickMe,Bike,Midday,Tuesday,False,16,918.08,918.08,917.65,918.48,4.0,0.0
PickMe,Bike,Midday,Tuesday,False,17,1003.04,984.58,984.11,1058.9,4.0,0.0
PickMe,Bike,Midday,Tuesday,False,18,1067.16,1048.46,1045.73,1125.97,4.0,0.0
PickMe,Bike,Midday,Tuesday,False,19,1134.73,1116.05,1115.21,1191.61,4.0,0.0
PickMe,Bike,Midday,Tuesday,False,20,1198.63,1180.45,1179.4,1254.23,4.0,0.0
PickMe,Bike,Midday,Wednesday,False,1,152.72,154.73,149.75,154.8,17.0,0.0
PickMe,Bike,Midday,Wednesday,False,2,153.41,153.87,150.39,156.34,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,3,176.06,179.02,163.52,199.06,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,4,223.68,228.15,210.14,238.34,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,5,268.35,269.69,257.17,278.86,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,6,321.94,322.2,304.44,407.65,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,7,374.43,376.73,356.08,457.14,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,8,430.25,431.83,412.58,513.17,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,9,485.41,486.46,464.31,567.44,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,10,556.95,559.83,519.99,620.67,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,11,611.41,614.14,586.0,636.71,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,12,682.19,689.1,652.0,707.17,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,13,751.37,764.54,718.52,774.24,17.0,0.0
PickMe,Bike,Midday,Wednesday,False,14,818.22,829.42,783.79,845.48,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,15,812.49,870.8,526.45,919.93,18.0,0.0
PickMe,Bike,Midday,Wednesday,False,16,918.04,918.04,917.82,918.25,2.0,0.0
PickMe,Bike,Midday,Wednesday,False,17,984.26,984.26,984.07,984.45,2.0,0.0
PickMe,Bike,Midday,Wednesday,False,18,1048.36,1048.36,1045.65,1051.06,2.0,0.0
PickMe,Bike,Midday,Wednesday,False,19,1115.58,1115.58,1114.77,1116.4,2.0,0.0
PickMe,Bike,Midday,Wednesday,False,20,1179.87,1179.87,1179.34,1180.4,2.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,1,154.78,154.78,154.73,154.82,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,2,155.7,155.64,155.31,156.51,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,3,196.04,196.44,190.93,199.06,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,4,239.74,239.6,238.28,241.58,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,5,291.28,292.91,278.92,296.12,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,6,348.12,349.94,328.29,354.99,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,7,398.86,402.22,375.86,404.02,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,8,450.92,453.61,431.06,454.53,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,9,518.38,522.45,489.8,523.28,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,10,591.1,587.42,584.78,618.22,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,11,651.43,655.66,619.0,658.72,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,12,722.92,726.87,696.65,728.07,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,13,788.66,793.45,760.02,795.03,7.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,14,860.82,863.36,843.99,863.98,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,15,929.14,929.94,920.07,933.84,8.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,16,1000.9,1000.9,1000.58,1001.21,2.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,17,1070.1,1070.1,1069.89,1070.32,2.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,18,1137.16,1137.16,1134.35,1139.98,2.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,19,1207.66,1207.66,1207.01,1208.3,2.0,0.0
PickMe,Bike,Morning Rush,Saturday,True,20,1274.58,1274.58,1273.75,1275.42,2.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,1,154.76,154.76,154.73,154.79,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,2,155.72,155.32,155.3,156.94,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,3,195.83,195.64,195.6,196.43,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,4,240.24,240.24,238.48,242.01,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,5,293.27,293.25,290.81,295.76,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,6,349.92,350.14,349.09,350.33,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,7,401.56,401.92,399.95,402.43,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,8,454.43,454.41,453.35,455.53,6.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,9,518.82,518.04,516.34,522.86,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,10,587.95,588.18,584.74,590.7,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,11,654.86,654.85,653.4,656.33,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,12,726.44,726.47,725.36,727.47,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,13,793.73,794.05,791.27,795.56,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,14,862.22,862.42,860.99,863.05,8.0,0.0
PickMe,Bike,Morning Rush,Sunday,True,15,845.53,929.24,591.38,932.26,8.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,1,154.78,154.76,154.76,154.82,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,2,155.72,155.59,155.33,156.53,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,3,196.09,195.69,195.24,197.87,8.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,4,239.65,239.48,238.12,241.54,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,5,292.94,293.03,290.92,294.92,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,6,351.65,351.16,349.28,355.08,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,7,403.29,403.18,400.22,406.69,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,8,455.07,454.07,453.62,459.43,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,9,522.39,521.62,519.18,527.45,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,10,589.1,589.65,585.18,592.78,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,11,656.82,655.91,653.45,662.54,9.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,12,728.14,727.73,726.4,730.96,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,13,794.24,794.46,791.89,796.08,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,14,863.48,863.75,861.13,865.34,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,15,930.79,931.31,927.5,933.95,10.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,16,1000.92,1000.92,1000.53,1001.32,2.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,17,1070.14,1070.14,1069.8,1070.48,2.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,18,1137.22,1137.22,1134.54,1139.91,2.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,19,1207.78,1207.78,1207.02,1208.54,2.0,0.0
PickMe,Bike,Morning Rush,Tuesday,False,20,1274.41,1274.41,1273.66,1275.16,2.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,1,154.76,154.76,154.71,154.81,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,2,155.66,155.74,155.29,156.02,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,3,182.94,181.62,177.12,199.03,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,4,231.85,231.32,229.87,238.3,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,5,276.18,275.98,274.56,278.83,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,6,324.89,325.23,321.44,328.21,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,7,378.94,378.82,375.76,381.93,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,8,433.2,432.68,430.96,436.37,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,9,491.87,491.07,489.57,496.74,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,10,568.2,561.8,556.54,618.02,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,11,630.06,630.79,618.83,636.7,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,12,702.89,703.36,696.51,707.16,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,13,771.08,773.11,759.83,774.17,7.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,14,842.96,843.25,840.76,845.45,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,15,913.53,914.3,908.46,919.86,8.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,16,984.92,984.92,984.56,985.29,2.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,17,1056.16,1056.16,1055.84,1056.48,2.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,18,1125.16,1125.16,1122.37,1127.96,2.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,19,713.24,713.24,229.87,1196.62,2.0,0.0
PickMe,Bike,Morning Rush,Wednesday,False,20,1266.43,1266.43,1265.66,1267.2,2.0,0.0
PickMe,Bike,Night,Friday,False,1,150.64,150.77,149.73,151.98,28.0,0.0
PickMe,Bike,Night,Friday,False,2,151.69,151.42,150.24,152.9,30.0,0.0
PickMe,Bike,Night,Friday,False,3,189.01,188.81,184.26,190.9,31.0,0.0
PickMe,Bike,Night,Friday,False,4,230.31,230.38,224.26,233.06,28.0,0.0
PickMe,Bike,Night,Friday,False,5,277.83,279.26,261.77,281.67,32.0,0.0
PickMe,Bike,Night,Friday,False,6,334.43,328.62,276.88,445.71,29.0,0.0
PickMe,Bike,Night,Friday,False,7,387.19,387.62,360.7,392.67,32.0,0.0
PickMe,Bike,Night,Friday,False,8,448.13,446.22,414.92,520.1,30.0,0.0
PickMe,Bike,Night,Friday,False,9,502.11,500.99,472.45,576.95,32.0,0.0
PickMe,Bike,Night,Friday,False,10,563.39,559.48,554.69,633.83,30.0,0.0
PickMe,Bike,Night,Friday,False,11,626.58,625.27,595.54,702.24,32.0,0.0
PickMe,Bike,Night,Friday,False,12,695.23,696.66,668.25,701.35,32.0,0.0
PickMe,Bike,Night,Friday,False,13,761.87,764.43,727.16,766.4,32.0,0.0
PickMe,Bike,Night,Friday,False,14,803.17,832.47,388.11,835.79,32.0,0.0
PickMe,Bike,Night,Friday,False,15,856.52,899.21,561.35,903.85,32.0,0.0
PickMe,Bike,Night,Friday,False,16,970.42,970.48,969.53,971.2,4.0,0.0
PickMe,Bike,Night,Friday,False,17,1039.53,1039.56,1038.57,1040.41,4.0,0.0
PickMe,Bike,Night,Friday,False,18,1106.54,1106.51,1102.87,1110.29,4.0,0.0
PickMe,Bike,Night,Friday,False,19,1176.77,1176.81,1175.08,1178.39,4.0,0.0
PickMe,Bike,Night,Friday,False,20,1243.48,1243.47,1241.94,1245.02,4.0,0.0
PickMe,Bike,Night,Monday,False,1,150.71,150.75,149.72,150.86,20.0,0.0
PickMe,Bike,Night,Monday,False,2,151.77,151.38,151.26,152.88,20.0,0.0
PickMe,Bike,Night,Monday,False,3,188.99,188.82,184.31,190.87,20.0,0.0
PickMe,Bike,Night,Monday,False,4,230.44,230.28,224.24,232.99,20.0,0.0
PickMe,Bike,Night,Monday,False,5,278.65,279.4,261.75,281.58,20.0,0.0
PickMe,Bike,Night,Monday,False,6,328.33,328.61,312.14,333.35,18.0,0.0
PickMe,Bike,Night,Monday,False,7,386.44,387.45,360.67,392.22,20.0,0.0
PickMe,Bike,Night,Monday,False,8,444.99,446.06,414.89,449.95,20.0,0.0
PickMe,Bike,Night,Monday,False,9,499.4,500.16,472.44,506.65,20.0,0.0
PickMe,Bike,Night,Monday,False,10,560.33,559.31,554.71,594.88,20.0,0.0
PickMe,Bike,Night,Monday,False,11,624.31,625.25,595.54,632.08,20.0,0.0
PickMe,Bike,Night,Monday,False,12,699.37,696.85,668.23,771.3,19.0,0.0
PickMe,Bike,Night,Monday,False,13,766.2,764.52,727.15,839.87,20.0,0.0
PickMe,Bike,Night,Monday,False,14,834.68,832.02,805.5,907.8,20.0,0.0
PickMe,Bike,Night,Monday,False,15,828.39,901.14,561.32,977.49,18.0,0.0
PickMe,Bike,Night,Monday,False,16,1008.14,1008.14,970.91,1045.36,2.0,0.0
PickMe,Bike,Night,Monday,False,17,1039.92,1039.92,1039.76,1040.08,2.0,0.0
PickMe,Bike,Night,Monday,False,18,1106.92,1106.92,1104.05,1109.79,2.0,0.0
PickMe,Bike,Night,Monday,False,19,1177.24,1177.24,1176.57,1177.92,2.0,0.0
PickMe,Bike,Night,Monday,False,20,1243.82,1243.82,1243.13,1244.5,2.0,0.0
PickMe,Bike,Night,Saturday,True,1,150.67,150.75,149.42,150.86,12.0,0.0
PickMe,Bike,Night,Saturday,True,2,151.85,151.94,150.25,152.9,12.0,0.0
PickMe,Bike,Night,Saturday,True,3,189.04,189.2,184.32,190.88,12.0,0.0
PickMe,Bike,Night,Saturday,True,4,229.97,230.04,224.29,233.04,12.0,0.0
PickMe,Bike,Night,Saturday,True,5,278.49,279.73,261.81,281.64,12.0,0.0
PickMe,Bike,Night,Saturday,True,6,328.35,328.71,312.21,333.44,12.0,0.0
PickMe,Bike,Night,Saturday,True,7,386.42,387.99,360.76,392.27,12.0,0.0
PickMe,Bike,Night,Saturday,True,8,444.4,446.62,414.99,450.0,11.0,0.0
PickMe,Bike,Night,Saturday,True,9,499.16,500.88,472.54,506.74,12.0,0.0
PickMe,Bike,Night,Saturday,True,10,561.92,559.46,554.81,595.02,12.0,0.0
PickMe,Bike,Night,Saturday,True,11,624.08,625.57,595.68,632.19,12.0,0.0
PickMe,Bike,Night,Saturday,True,12,694.6,696.77,668.4,700.51,12.0,0.0
PickMe,Bike,Night,Saturday,True,13,761.77,764.92,727.27,766.08,12.0,0.0
PickMe,Bike,Night,Saturday,True,14,830.23,832.1,805.69,834.9,12.0,0.0
PickMe,Bike,Night,Saturday,True,15,837.44,901.6,561.83,903.76,11.0,0.0
PickMe,Bike,Night,Saturday,True,16,970.84,970.84,970.56,971.12,2.0,0.0
PickMe,Bike,Night,Saturday,True,17,1040.14,1040.14,1039.98,1040.31,2.0,0.0
PickMe,Bike,Night,Saturday,True,18,1107.13,1107.13,1104.22,1110.04,2.0,0.0
PickMe,Bike,Night,Saturday,True,19,1177.52,1177.52,1176.85,1178.19,2.0,0.0
PickMe,Bike,Night,Saturday,True,20,1243.99,1243.99,1243.28,1244.69,2.0,0.0
PickMe,Bike,Night,Sunday,True,1,150.77,150.76,150.75,150.8,8.0,0.0
PickMe,Bike,Night,Sunday,True,2,151.51,151.31,151.25,152.16,8.0,0.0
PickMe,Bike,Night,Sunday,True,3,189.15,188.69,188.38,190.84,8.0,0.0
PickMe,Bike,Night,Sunday,True,4,230.5,230.24,229.23,232.27,8.0,0.0
PickMe,Bike,Night,Sunday,True,5,278.71,278.62,276.88,280.73,8.0,0.0
PickMe,Bike,Night,Sunday,True,6,329.28,328.45,327.39,332.82,8.0,0.0
PickMe,Bike,Night,Sunday,True,7,388.18,387.76,384.63,392.56,8.0,0.0
PickMe,Bike,Night,Sunday,True,8,446.58,445.52,444.86,450.4,8.0,0.0
PickMe,Bike,Night,Sunday,True,9,502.78,502.22,499.58,507.09,8.0,0.0
PickMe,Bike,Night,Sunday,True,10,559.25,559.66,555.04,562.64,8.0,0.0
PickMe,Bike,Night,Sunday,True,11,626.16,624.62,622.86,632.52,8.0,0.0
PickMe,Bike,Night,Sunday,True,12,697.98,697.42,696.24,700.87,8.0,0.0
PickMe,Bike,Night,Sunday,True,13,763.54,763.71,760.53,766.18,8.0,0.0
PickMe,Bike,Night,Sunday,True,14,832.92,832.62,831.22,835.2,8.0,0.0
PickMe,Bike,Night,Sunday,True,15,899.41,898.9,896.84,903.0,8.0,0.0
PickMe,Bike,Night,Tuesday,False,1,149.78,149.78,149.7,149.85,18.0,0.0
PickMe,Bike,Night,Tuesday,False,2,150.52,150.42,150.22,150.98,17.0,0.0
PickMe,Bike,Night,Tuesday,False,3,181.72,165.59,163.52,414.65,18.0,0.0
PickMe,Bike,Night,Tuesday,False,4,213.22,211.81,210.05,224.44,18.0,0.0
PickMe,Bike,Night,Tuesday,False,5,258.81,258.96,255.32,261.96,18.0,0.0
PickMe,Bike,Night,Tuesday,False,6,289.22,305.61,150.62,312.37,18.0,0.0
PickMe,Bike,Night,Tuesday,False,7,356.7,356.45,354.22,360.88,18.0,0.0
PickMe,Bike,Night,Tuesday,False,8,426.97,413.8,411.97,655.06,18.0,0.0
PickMe,Bike,Night,Tuesday,False,9,442.34,465.96,256.78,472.92,17.0,0.0
PickMe,Bike,Night,Tuesday,False,10,530.75,522.94,519.77,595.28,18.0,0.0
PickMe,Bike,Night,Tuesday,False,11,588.28,587.84,585.61,596.02,18.0,0.0
PickMe,Bike,Night,Tuesday,False,12,663.26,655.42,651.54,779.54,18.0,0.0
PickMe,Bike,Night,Tuesday,False,13,727.74,720.72,717.66,844.92,18.0,0.0
PickMe,Bike,Night,Tuesday,False,14,794.25,785.47,783.41,910.08,18.0,0.0
PickMe,Bike,Night,Tuesday,False,15,788.19,850.78,526.12,976.35,18.0,0.0
PickMe,Bike,Night,Tuesday,False,16,979.14,979.14,916.99,1041.3,2.0,0.0
PickMe,Bike,Night,Tuesday,False,17,1032.53,1032.53,982.73,1082.32,2.0,0.0
PickMe,Bike,Night,Tuesday,False,18,1096.58,1096.58,1043.86,1149.31,2.0,0.0
PickMe,Bike,Night,Tuesday,False,19,1163.69,1163.69,1113.0,1214.38,2.0,0.0
PickMe,Bike,Night,Tuesday,False,20,1227.3,1227.3,1177.94,1276.66,2.0,0.0
PickMe,Economy,Early Morning,Friday,False,1,486.38,486.4,485.99,486.61,14.0,0.0
PickMe,Economy,Early Morning,Friday,False,2,460.68,489.91,395.73,490.86,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,3,516.25,515.98,511.26,518.55,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,4,582.73,595.08,524.77,599.26,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,5,669.09,672.58,614.45,675.54,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,6,745.52,747.66,703.81,753.06,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,7,823.7,825.9,789.49,830.03,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,8,904.28,904.49,901.89,906.59,15.0,0.0
PickMe,Economy,Early Morning,Friday,False,9,978.96,978.66,973.78,985.7,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,10,1056.92,1051.03,1041.61,1160.03,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,11,1122.86,1120.54,1113.55,1161.03,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,12,1197.69,1195.18,1183.21,1256.0,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,13,1269.1,1265.07,1254.0,1343.26,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,14,1343.68,1337.09,1325.23,1460.51,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,15,1377.82,1414.38,1053.6,1567.5,16.0,0.0
PickMe,Economy,Early Morning,Friday,False,16,1492.34,1492.34,1491.81,1492.87,2.0,0.0
PickMe,Economy,Early Morning,Friday,False,17,1575.75,1575.75,1573.75,1577.75,2.0,0.0
PickMe,Economy,Early Morning,Friday,False,18,1659.32,1659.32,1657.96,1660.68,2.0,0.0
PickMe,Economy,Early Morning,Friday,False,19,1211.92,1211.92,670.89,1752.94,2.0,0.0
PickMe,Economy,Early Morning,Friday,False,20,1844.06,1844.06,1841.37,1846.76,2.0,0.0
PickMe,Economy,Early Morning,Saturday,True,1,663.15,460.87,460.54,1472.36,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,2,494.71,494.63,493.34,496.44,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,3,565.08,564.93,563.25,567.8,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,4,637.98,638.08,635.03,640.49,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,5,709.21,709.18,706.61,711.84,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,6,780.75,780.3,778.79,784.31,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,7,852.82,852.68,849.82,856.54,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,8,925.34,925.22,923.28,927.91,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,9,996.64,995.84,991.72,1002.58,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,10,1076.35,1077.34,1069.11,1080.02,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,11,1157.39,1157.49,1151.87,1163.21,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,12,1241.53,1241.52,1239.64,1242.34,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,13,1320.23,1320.47,1318.41,1322.3,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,14,1401.99,1402.72,1397.81,1404.78,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,15,1470.58,1470.96,1464.72,1476.07,10.0,0.0
PickMe,Economy,Early Morning,Saturday,True,16,1540.63,1540.63,1540.42,1540.84,2.0,0.0
PickMe,Economy,Early Morning,Saturday,True,17,1623.88,1623.88,1622.8,1624.96,2.0,0.0
PickMe,Economy,Early Morning,Saturday,True,18,1706.98,1706.98,1704.32,1709.65,2.0,0.0
PickMe,Economy,Early Morning,Saturday,True,19,1799.4,1799.4,1798.61,1800.2,2.0,0.0
PickMe,Economy,Early Morning,Saturday,True,20,1890.2,1890.2,1887.67,1892.74,2.0,0.0
PickMe,Economy,Early Morning,Sunday,True,1,460.48,460.51,460.29,460.6,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,2,494.33,493.8,493.4,496.32,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,3,564.88,564.21,563.28,567.8,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,4,637.69,637.74,635.03,640.28,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,5,708.81,708.66,706.32,711.6,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,6,779.74,779.03,778.11,782.81,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,7,852.59,852.46,849.18,856.25,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,8,907.31,924.42,852.8,927.58,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,9,996.86,996.01,992.96,1002.47,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,10,1076.56,1077.39,1071.57,1079.88,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,11,1156.44,1155.73,1151.43,1162.88,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,12,1241.42,1241.54,1240.36,1242.23,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,13,1319.34,1319.62,1317.94,1320.18,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,14,1400.92,1401.8,1397.23,1402.82,8.0,0.0
PickMe,Economy,Early Morning,Sunday,True,15,1468.95,1469.82,1464.08,1472.08,8.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,1,453.66,460.4,392.34,460.86,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,2,484.97,493.84,395.76,497.71,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,3,551.19,564.52,437.96,565.76,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,4,627.54,638.38,524.74,641.99,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,5,700.92,710.53,614.33,713.23,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,6,772.77,780.54,703.75,782.04,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,7,846.75,852.92,789.37,854.62,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,8,922.74,927.4,881.7,927.86,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,9,993.85,994.58,979.54,1000.63,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,10,1085.69,1078.08,1069.58,1159.76,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,11,1157.41,1157.56,1151.52,1160.54,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,12,1242.95,1243.37,1231.95,1255.97,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,13,1324.54,1324.02,1312.68,1343.52,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,14,1409.84,1405.32,1393.79,1460.97,10.0,0.0
PickMe,Economy,Early Morning,Tuesday,False,15,1404.87,1475.38,1081.88,1567.79,10.0,0.0
PickMe,Economy,Evening Rush,Friday,False,1,452.73,480.28,387.66,490.22,11.0,0.0
PickMe,Economy,Evening Rush,Friday,False,2,466.3,493.76,391.75,494.8,11.0,0.0
